Caso;Ocorrência;Atividade;Customer ID;Revenue;Costs;Pizza Type;Pizza Size;Customer Satisfaction;Cost Factor;Weekday;Daytime;Distribution Channel;Customer Location;Customer Type
1734;09/07/2018 12:41:18;Pizza arrives at customer;50;5;25;Veggie;Large;0;Delivery Scooters ;Sunday;12;Feedera SE;Munich District One;Adult
1734;09/07/2018 13:02:18;Payment customer;50;5;25;Veggie;Large;0;Delivery Scooters ;Sunday;12;Feedera SE;Munich District One;Adult
1735;10/04/2018 12:37:28;Order by phone;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:37:28;Start preparing pizza;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:40:28;Call Customer;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:42:28;Start preparing pizza;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:48:28;Start baking pizza;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:54:28;Plan route;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:54:28;Baking pizza ready;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 12:59:28;Departure pizza;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 13:05:28;Pizza arrives at customer;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1735;10/04/2018 13:14:28;Payment customer;292;21;38;Salami;Medium;3;Chef 1;Saturday;17;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:02:45;Order by phone;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:02:45;Start preparing pizza;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:09:45;Start baking pizza;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:18:45;Baking pizza ready;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:24:45;Start preparing pizza;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:26:45;Start baking pizza;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:31:45;Baking pizza ready;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:32:45;Plan route;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:37:45;Departure pizza;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 13:41:45;Pizza arrives at customer;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1737;24/03/2018 14:18:45;Payment customer;121;11;5;Speciale;Medium;1;Chef 1;Tuesday;19;BestOrder Inc.;Munich District One;Adult
1738;20/05/2018 20:35:30;Order by phone;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 20:38:30;Start preparing pizza;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 20:44:30;Start baking pizza;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 20:48:30;Baking pizza ready;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 20:53:30;Start preparing pizza;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 21:00:30;Start baking pizza;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 21:12:30;Baking pizza ready;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 21:18:30;Departure pizza;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 21:18:30;Plan route;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 21:27:30;Pizza arrives at customer;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1738;20/05/2018 22:04:30;Payment customer;14;5;11;Funghi;Small;1;Chef 1;Sunday;14;Deliver Now Holding;Munich District One;Student
1739;09/03/2018 20:48:23;Order by phone;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 20:49:23;Start preparing pizza;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 20:56:23;Start preparing pizza;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 20:56:23;Call Customer;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:02:23;Start baking pizza;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:02:23;Baking pizza ready;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:03:23;Plan route;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:04:23;Departure pizza;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:05:23;Pizza arrives at customer;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1739;09/03/2018 21:23:23;Payment customer;202;11;8;Magherita;Small;1;Chef 2;Saturday;18;BestOrder Inc.;Munich District Four;Student
1740;26/03/2018 14:02:22;Order by phone;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:02:22;Start preparing pizza;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:09:22;Call Customer;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:11:22;Start preparing pizza;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:18:22;Start baking pizza;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:28:22;Baking pizza ready;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:29:22;Departure pizza;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:29:22;Plan route;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 14:37:22;Pizza arrives at customer;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1740;26/03/2018 15:04:22;Payment customer;212;21;10;Speciale;Small;2;Distribution channel fees;Monday;10;Deliver Now Holding;Munich District Three;Teenager
1741;29/03/2018 16:01:13;Order at the counter (shop);142;16;22;Speciale;Medium;4;Delivery Guy 2;Sunday;12;BestOrder Inc.;Munich District One;Student
1741;29/03/2018 16:03:13;Start baking pizza;142;16;22;Speciale;Medium;4;Delivery Guy 2;Sunday;12;BestOrder Inc.;Munich District One;Student
1741;29/03/2018 16:03:13;Start preparing pizza;142;16;22;Speciale;Medium;4;Delivery Guy 2;Sunday;12;BestOrder Inc.;Munich District One;Student
1741;29/03/2018 16:12:13;Baking pizza ready;142;16;22;Speciale;Medium;4;Delivery Guy 2;Sunday;12;BestOrder Inc.;Munich District One;Student
1741;29/03/2018 16:13:13;Payment customer;142;16;22;Speciale;Medium;4;Delivery Guy 2;Sunday;12;BestOrder Inc.;Munich District One;Student
1742;01/04/2018 13:36:52;Order by phone;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 13:36:52;Start preparing pizza;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 13:42:52;Start baking pizza;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 13:55:52;Baking pizza ready;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 13:58:52;Plan route;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 14:02:52;Departure pizza;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 14:11:52;Pizza arrives at customer;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1742;01/04/2018 14:49:52;Payment customer;244;16;35;Speciale;Large;2;Chef 2;Sunday;12;Feedera SE;Munich District Three;Student
1743;18/03/2018 17:08:03;Order by phone;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:09:03;Start preparing pizza;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:17:03;Call Customer;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:20:03;Start preparing pizza;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:23:03;Start baking pizza;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:33:03;Baking pizza ready;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:34:03;Plan route;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:37:03;Departure pizza;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 17:46:03;Pizza arrives at customer;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1743;18/03/2018 18:19:03;Payment customer;98;29;16;Magherita;Large;2;Ingredients;Wednesday;15;Deliver Now Holding;Munich District Three;Adult
1744;28/03/2018 18:30:07;Order at the counter (shop);177;10;13;Funghi;Small;3;Distribution channel fees;Saturday;15;BestOrder Inc.;Munich District One;Adult
1744;28/03/2018 18:31:07;Start preparing pizza;177;10;13;Funghi;Small;3;Distribution channel fees;Saturday;15;BestOrder Inc.;Munich District One;Adult
1744;28/03/2018 18:36:07;Start baking pizza;177;10;13;Funghi;Small;3;Distribution channel fees;Saturday;15;BestOrder Inc.;Munich District One;Adult
1744;28/03/2018 18:45:07;Baking pizza ready;177;10;13;Funghi;Small;3;Distribution channel fees;Saturday;15;BestOrder Inc.;Munich District One;Adult
1744;28/03/2018 18:46:07;Payment customer;177;10;13;Funghi;Small;3;Distribution channel fees;Saturday;15;BestOrder Inc.;Munich District One;Adult
1746;21/02/2018 05:04:22;Order by phone;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:06:22;Start preparing pizza;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:10:22;Call Customer;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:15:22;Start preparing pizza;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:22:22;Start baking pizza;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:28:22;Baking pizza ready;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:33:22;Plan route;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:36:22;Departure pizza;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:40:22;Pizza arrives at customer;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1746;21/02/2018 05:58:22;Payment customer;296;11;35;Magherita;Large;1;Chef 1;Saturday;12;Feedera SE;Munich District One;Teenager
1747;12/07/2018 05:00:39;Order at the counter (shop);26;6;30;Calzone;Medium;4;Ingredients;Friday;14;BestOrder Inc.;Munich District Four;Teenager
1747;12/07/2018 05:01:39;Start preparing pizza;26;6;30;Calzone;Medium;4;Ingredients;Friday;14;BestOrder Inc.;Munich District Four;Teenager
1747;12/07/2018 05:01:39;Start baking pizza;26;6;30;Calzone;Medium;4;Ingredients;Friday;14;BestOrder Inc.;Munich District Four;Teenager
1747;12/07/2018 05:05:39;Payment customer;26;6;30;Calzone;Medium;4;Ingredients;Friday;14;BestOrder Inc.;Munich District Four;Teenager
1747;12/07/2018 05:05:39;Baking pizza ready;26;6;30;Calzone;Medium;4;Ingredients;Friday;14;BestOrder Inc.;Munich District Four;Teenager
1748;26/04/2018 02:49:25;Order by phone;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 02:52:25;Start preparing pizza;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 02:52:25;Start baking pizza;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:08:25;Baking pizza ready;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:11:25;Start preparing pizza;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:15:25;Start baking pizza;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:17:25;Baking pizza ready;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:19:25;Plan route;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:23:25;Departure pizza;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:31:25;Pizza arrives at customer;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1748;26/04/2018 03:47:25;Payment customer;77;29;38;Salami;Small;0;Chef 1;Sunday;19;Feedera SE;Munich District Two;Senior
1749;04/02/2018 09:21:40;Order at the counter (shop);101;21;2;Salami;Medium;4;Ingredients;Saturday;13;Deliveruu Inc.;Munich District One;Student
1749;04/02/2018 09:22:40;Start preparing pizza;101;21;2;Salami;Medium;4;Ingredients;Saturday;13;Deliveruu Inc.;Munich District One;Student
1749;04/02/2018 09:25:40;Start baking pizza;101;21;2;Salami;Medium;4;Ingredients;Saturday;13;Deliveruu Inc.;Munich District One;Student
1749;04/02/2018 09:35:40;Baking pizza ready;101;21;2;Salami;Medium;4;Ingredients;Saturday;13;Deliveruu Inc.;Munich District One;Student
1749;04/02/2018 09:35:40;Payment customer;101;21;2;Salami;Medium;4;Ingredients;Saturday;13;Deliveruu Inc.;Munich District One;Student
1750;14/03/2018 09:07:08;Order at the counter (shop);184;21;10;Funghi;Large;4;Waiter;Friday;18;TownExpress Inc. ;Munich District Two;Student
1750;14/03/2018 09:09:08;Start preparing pizza;184;21;10;Funghi;Large;4;Waiter;Friday;18;TownExpress Inc. ;Munich District Two;Student
1750;14/03/2018 09:14:08;Start baking pizza;184;21;10;Funghi;Large;4;Waiter;Friday;18;TownExpress Inc. ;Munich District Two;Student
1750;14/03/2018 09:19:08;Payment customer;184;21;10;Funghi;Large;4;Waiter;Friday;18;TownExpress Inc. ;Munich District Two;Student
1750;14/03/2018 09:19:08;Baking pizza ready;184;21;10;Funghi;Large;4;Waiter;Friday;18;TownExpress Inc. ;Munich District Two;Student
1751;24/04/2018 16:46:07;Order by phone;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 16:47:07;Start preparing pizza;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 16:51:07;Start baking pizza;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 16:59:07;Baking pizza ready;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 17:02:07;Plan route;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 17:05:07;Departure pizza;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 17:09:07;Pizza arrives at customer;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1751;24/04/2018 17:46:07;Payment customer;264;9;8;Speciale;Large;3;Chef 2;Thursday;12;Feedera SE;Munich District One;Teenager
1752;19/06/2018 22:38:38;Order by phone;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 22:40:38;Start preparing pizza;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 22:47:38;Start baking pizza;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 22:57:38;Baking pizza ready;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:01:38;Start preparing pizza;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:04:38;Start baking pizza;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:08:38;Baking pizza ready;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:11:38;Plan route;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:16:38;Departure pizza;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:24:38;Pizza arrives at customer;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1752;19/06/2018 23:47:38;Payment customer;247;8;13;Funghi;Medium;5;Delivery Guy 2;Saturday;14;Feedera SE;Munich District One;Student
1754;22/06/2018 22:11:11;Order by phone;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:11:11;Start preparing pizza;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:18:11;Start baking pizza;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:37:11;Baking pizza ready;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:37:11;Start preparing pizza;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:44:11;Start baking pizza;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:48:11;Baking pizza ready;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:50:11;Plan route;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
1754;22/06/2018 22:51:11;Departure pizza;222;36;13;Calzone;Large;2;Phone Bill;Sunday;12;Deliveruu Inc.;Munich District Three;Student
